Sim_ID,Stable,Norbits,beta1,beta2,M1,a1,P1,e1,pomega1,inc1,Omega1,f1,M2,a2,P2,e2,pomega2,inc2,Omega2,f2,M3,a3,P3,e3,pomega3,inc3,Omega3,f3,Rel_Eerr,integ_time
1487,False,6627.42000001,12.0896976451,6.60496481327,6.05718217009e-05,1.0,0.999969715465,0.126131701835,1.72815366403,0.0195655440268,-0.66578513861,-2.97679324315,5.07551389656e-06,1.33815363176,1.54790645383,0.0245664154333,-1.39023902171,0.00573648288376,-0.452955512692,1.58630758697,3.04174286143e-06,1.46131443,1.76644692922,0.00282790767233,1.90284717021,0.0333918870213,-1.04930887352,-4.12923370662,6.46826106763e-06,0.121247053146
1488,False,2360604.14825,6.99682268208,11.9541483948,0.000113548565169,1.0,0.999943230552,0.0536399366889,2.62034219598,0.003533151493,2.79876667137,-0.759274269851,0.000312869586605,1.36515087371,1.59469782272,0.0687186049338,-0.523779172059,0.00685858898263,2.61740433672,5.90763299099,0.000991316153547,2.60139818002,4.19278515502,0.00586366664774,1.68363246805,0.0231737438741,-1.36927738624,-4.81318998504,0.000138118059647,71.8643760681
1489,True,1000000000.0,19.9397802967,10.502853117,3.57709259972e-07,1.0,0.999999821145,0.00755617181243,4.51141023056,0.00133559394641,3.06570051753,-3.60838837946,0.000269942597098,1.89391343228,2.60604253169,0.105725060906,-2.83869331895,0.00181295313578,-0.340825253841,-0.541788340211,1.40341244769e-06,2.78681066625,4.65159831395,0.0127673513228,1.48515023223,0.0116458688433,-0.730493835402,-2.87955595462,8.42060149571e-11,16476.940443
1491,False,11202.75,7.19109354236,4.09319022363,9.56184959713e-06,1.0,0.999995219109,0.00295364437491,-1.80130576083,0.00431937320983,-2.38144750809,-2.80363815746,2.43116225292e-05,1.16132726021,1.25148190715,0.0177724778052,-1.89088536166,0.0171379149854,0.72473412337,4.28804686122,0.000110570098323,1.33035597778,1.53433585823,0.0128382023261,2.26208763128,0.00207675327006,0.0797985867674,0.401909620608,5.14377632823e-06,0.415575027466
1492,False,41487.1199991,3.66657239376,4.28773276624,2.53486922785e-05,1.0,0.999987325895,0.00227968052084,-0.212898505014,0.00371807857124,-0.57791019444,-1.15759979293,0.000253623926694,1.16611430717,1.25907359468,0.00100387871473,0.0676744706105,0.0012320504303,-1.67960328574,-3.58294372703,6.06762677867e-06,1.38729524255,1.6337720369,0.025394878281,1.9555248107,0.0320894905195,2.12622904624,2.68869871565,0.000109199915547,1.28149604797
1493,True,1000000000.0,19.0712175353,11.7233782368,1.0542024268e-05,1.0,0.99999472903,0.210996048918,-1.80806041611,0.00279754429506,-1.26928928355,2.26180658465,0.000692554580728,2.17582584533,3.20836355897,0.00613083045552,-2.40786442312,0.00136703110007,-1.78123612952,1.99922401794,3.90119391416e-07,3.74090395029,7.23289449067,0.0514193415213,-3.75725648246,0.0513627322501,-2.02881860335,2.3897911466,7.52677326615e-08,26771.8775821
1494,True,1000000000.0,12.2074243185,17.7440478208,1.5927358958e-06,1.0,0.999999203633,0.00261974599213,4.10749963122,0.035405468301,2.58683669708,0.532491243967,1.00199520866e-06,1.11630929097,1.1794410675,0.0017450567691,-0.0660149414283,0.00112727362995,2.07181500497,3.21542567367,1.00430944424e-06,1.28952839205,1.46435232602,0.00730149279492,0.0585867057241,0.00251633702359,0.922678775178,2.60501788199,4.65787400269e-08,30083.671252
1498,False,706931.730108,10.7767504679,15.3713328482,4.09883572731e-07,1.0,0.999999795058,0.0132860455519,-1.34339665388,0.0362938208347,-0.835253008493,-1.06335279401,5.44701827262e-05,1.28395680735,1.45483487917,0.00299866165834,-4.36499884537,0.0890917964464,-2.98873651441,-1.64654170195,0.000261412132548,2.2159154216,3.29807933857,0.0365303338726,-1.9515252457,0.00105769489363,0.196229010559,5.2019372062,8.04088458637e-06,22.0998821259
1499,True,1000000000.0,14.3634790378,8.7888893401,9.43114924836e-05,1.0,0.999952847589,0.00162315613701,-1.41183343444,0.00161458039478,-2.9901007617,-1.61841488373,1.68669231512e-05,1.47887928779,1.79835302207,0.00246074733902,2.50354404673,0.00386643436737,1.7110247771,-1.2817956056,4.2623671218e-06,1.72802568293,2.27143452801,0.00787463640887,4.89001863617,0.00333951577483,2.70099440639,-0.6679928904,2.54138271624e-07,29010.716017
1500,True,1000000000.0,10.9580286325,5.38391946763,2.57245323727e-05,1.0,0.999987137982,0.00282603772053,-0.98591922791,0.00600235464152,1.60273022801,3.87835271901,8.49111948045e-05,1.36474594932,1.59423998715,0.0022418519338,-0.89603085228,0.0429779674315,-1.48846720159,-1.55344948544,4.59382010173e-07,1.58907181691,2.0030471173,0.0475733310103,3.58980449855,0.00262479960833,1.50737797082,-3.31292881802,2.3840022652e-05,29570.0047791
1501,True,1000000000.0,5.8316356641,16.7804017275,1.77414702686e-06,1.0,0.999999112928,0.00189019053376,-2.59949914518,0.038461418102,-2.73023588432,-2.81457550151,0.000379533513267,1.29320754507,1.47034605465,0.00808852486299,0.128831064676,0.00244946136634,2.39004280241,2.82291825757,1.13186355564e-06,2.38367144109,3.67948096035,0.0023100721834,-2.37929702744,0.00493738659112,-0.0957431160129,5.00813797127,1.01167225005e-08,31343.7799928
1502,True,1000000000.0,16.3309563827,12.4896839148,0.000310909779344,1.0,0.99984458135,0.00468182587932,0.846282355711,0.00126869050747,1.84591808282,1.28091499227,4.52651363289e-05,1.80264895393,2.41985538594,0.00508008711945,2.7583918385,0.00105860877086,1.50841032295,-4.0184450602,4.4207742198e-06,2.37654505538,3.6630326531,0.100053290932,-2.7229698978,0.00456581743339,-0.229101323811,2.21321788361,1.34597234452e-08,25078.7210281
1503,True,1000000000.0,17.6659237514,18.6427774695,8.36510965357e-05,1.0,0.999958177076,0.00683448701159,1.02374370261,0.089125888678,2.92162487114,-0.0374506754803,3.323501107e-05,1.59889437246,2.02164213671,0.0271870873779,-1.88457407623,0.0419167173263,-0.758514821393,1.55012345839,0.000278074326277,2.99962305054,5.19414746993,0.00742410362248,2.43290611573,0.021867067564,2.19103841836,2.53038291514,4.1282641444e-08,28847.6803069
1504,False,48313.3499988,5.72050729538,7.57904687361,1.49563721687e-06,1.0,0.999999252182,0.00441391823539,3.99650440741,0.0110256759694,2.32526132124,-3.62113038525,3.66479438973e-07,1.04879737053,1.07408086705,0.00646039780003,-2.03822738807,0.0723845532637,-0.830786397371,3.60267059176,1.00341234155e-06,1.11000814173,1.16946875779,0.026624479936,-2.72253898524,0.0227466528732,-2.6010145771,-1.99983362633,3.34464614651e-05,1.4702899456
1505,False,3777.48,10.9711024624,7.28481097255,6.30231368123e-06,1.0,0.999996848858,0.0568609265392,-1.96214937118,0.00367356459987,-2.45612927454,-2.15231830276,3.55243278458e-07,1.14310280605,1.22215556771,0.0144490517644,0.966680030424,0.00551276575821,-0.701643271853,-4.58066613661,3.47626151458e-07,1.19443872942,1.30540206128,0.0104133424845,1.82998248743,0.00459946273318,1.40144908385,-2.95462838788,1.67714981772e-06,0.141731023788
1507,True,1000000000.0,6.60127534556,12.4517673529,9.0976220928e-07,1.0,0.999999545119,0.00147384694484,-0.115304783664,0.0059602937717,-1.02265876396,-1.09953587065,0.000217356842434,1.27558137367,1.44050530697,0.0134381867199,3.89071195412,0.00464551562191,0.962452215883,-1.72469572495,2.05459680773e-05,1.95797025101,2.73941154741,0.0032402005698,2.29703902235,0.00171739052732,-0.0162829745826,-3.65582832876,5.69132743825e-07,30152.7971182
1508,False,134163294.349,18.8088562231,10.65452625,0.000215532668656,1.0,0.999892251083,0.00169654708628,4.26783386619,0.00778607151771,2.9578548811,1.0591536143,2.74573212063e-05,1.8138007693,2.44248336439,0.104923173844,-2.79674110052,0.0153463827684,-2.80323583712,1.16542134885,3.36474908583e-05,2.34156721856,3.58261286747,0.00195304773821,0.451424480161,0.0232154803693,-0.1422437215,0.966055075301,9.62052588667e-06,3908.78473997
1509,False,197028.270014,5.0515897081,11.3218505174,4.0804662105e-07,1.0,0.999999795977,0.00514323468682,0.0572461995682,0.00868465187078,-0.809580452236,-3.12302237189,4.79298284656e-05,1.1275900585,1.19733688395,0.00548618605079,-0.0931250970778,0.0562429333189,-2.23492231552,-1.26310507897,7.11405021777e-06,1.46430669889,1.77188704514,0.0205570049312,-1.92766397006,0.0796831034293,-0.876958579601,3.1567767684,3.78662451951e-06,6.09708094597
1513,True,1000000000.0,14.6373707065,12.058501509,7.93684456049e-07,1.0,0.999999603158,0.0173468543322,1.48328760085,0.0380205123648,-0.215484321857,0.155213635155,7.26010363983e-05,1.42492367419,1.7008713515,0.00316618955333,3.17701468702,0.00153684457316,2.1323430668,1.39228639911,0.000116604818042,2.10887109472,3.0622017287,0.0335316388053,3.99922772612,0.00416547035843,1.04552894725,-0.485796325306,1.61069811185e-07,30652.940335
1515,False,1698.57,15.7610351201,10.8260412422,7.48069471687e-07,1.0,0.999999625965,0.00572224776479,-1.26481983892,0.0134597728117,0.186228105568,4.06911681003,1.77337057165e-06,1.14873980247,1.2312094952,0.00451021988566,-1.26173353736,0.00182176406711,-1.8200787031,0.344020311118,7.90498820968e-05,1.52155737085,1.8767861337,0.0804178326605,-1.37768833996,0.00230755356735,0.884757211477,1.7330436921,3.74614573773e-06,0.0598020553589
1516,False,584227.259994,7.39697451367,12.3523353143,1.02264293024e-05,1.0,0.999994886825,0.00208180249062,-1.223680708,0.00550303809744,0.23329197367,-0.016417324078,1.70799747113e-06,1.11720538311,1.1808559927,0.00641922756572,-1.26589623358,0.0115069704618,0.595952610466,0.196622420853,8.57037839321e-05,1.54185590695,1.91445200249,0.0151692961808,-3.61497112708,0.0082760189679,-2.41319190461,-0.888020808554,3.93890284154e-05,19.0172541142
1517,False,838683.540231,6.71396576301,9.72015045682,1.76215407803e-06,1.0,0.999999118924,0.00249562667655,3.93176673771,0.00489006036811,1.66847836628,-3.76000657849,7.84241545008e-06,1.09895354081,1.1520382887,0.0164045747092,2.76756692897,0.00126422741149,0.396795875852,-1.89220616488,0.000357046758863,1.62820926194,2.07723546401,0.0231488826051,2.6700847337,0.00820494884029,2.71414613069,-3.04459688613,5.50412058139e-06,27.7184779644
1518,False,826489.260219,6.45620218287,6.38219368048,6.70721292383e-05,1.0,0.999966465622,0.00145677333353,2.04534373735,0.00405469350593,-0.836765183475,-0.315667788797,0.000236576528249,1.30088035017,1.48350872233,0.00158284307944,0.580243318554,0.0339405061274,-1.39682868286,-3.47372783595,6.43233927639e-05,1.68663183491,2.19003245332,0.00125501380874,0.989502857064,0.018824670238,0.109963707808,-3.11222762033,0.000428269751013,27.023111105
1519,False,181078313.746,7.66773582245,14.4779366935,9.84008068412e-07,1.0,0.999999507996,0.00805534880706,1.94324546111,0.00824343439156,1.05446559697,-3.02251992976,4.01315210675e-06,1.090893846,1.13939065348,0.00293871046497,4.92452343329,0.00513548225387,2.5170987328,-2.56354256227,0.000524569569155,1.97632147099,2.7776109771,0.018879326479,1.84095446229,0.00729263331376,0.27984410681,0.234320142857,2.6327433432e-06,4842.5522511
1521,False,52237.3499986,5.01259262197,19.3171800394,0.000297795400486,1.0,0.999851135547,0.00163790438962,2.32688823397,0.00547127752527,-0.471615942859,-5.52643506379,0.000950433470452,1.37421403065,1.60994369314,0.0678651942156,-0.611580932899,0.013578194234,-2.85266834859,0.534626344384,5.44695299485e-07,3.18422498343,5.67851293886,0.0338705000399,1.19664831292,0.00372837198162,-1.3631364882,-0.980848874667,0.00122129617546,1.80918002129
1523,False,535148298.187,17.079327545,5.91198190147,6.9721626378e-07,1.0,0.999999651392,0.0316625857378,-1.24962870193,0.0129704328625,0.50571512397,1.7389581758,1.91639831255e-05,1.3206999112,1.51775583153,0.00173238127594,-4.34769414603,0.0531647074131,-2.90736380149,-1.282818743,0.000839709870008,1.83530406425,2.48528080863,0.0217318205104,3.98976433332,0.0033858217008,1.06236126699,-5.20317990912,2.42835532727e-06,14156.3534439
1524,False,2078332.46872,8.32485831834,10.0074900028,0.000703785393468,1.0,0.999648292937,0.00230813901952,-1.57266833483,0.00331425975322,-0.0474136108881,2.49641395974,9.39801395872e-06,1.51570757373,1.86538431397,0.0377062356865,-2.2147770988,0.00166497497413,-0.730330187225,1.195681444,9.90583965658e-07,1.74519161009,2.30467477883,0.0313775410243,-0.1366164673,0.0868635124163,-1.20159871741,-1.16157892933,4.68996524646e-06,61.86759305
1525,True,1000000000.0,10.9358662102,17.7070502221,0.00096107416735,1.0,0.999519809013,0.0435400152838,-2.18064036067,0.0152223963907,-1.59609811217,2.62599558348,1.45716874814e-06,1.74865959665,2.31126106305,0.00148408348537,-1.59567704452,0.00108129142034,-2.04853693937,1.2065924203,1.82824748318e-05,2.32887712594,3.55227832834,0.00535757151184,3.80325552335,0.00330613657304,1.39288291066,-4.30407880909,1.34997313378e-07,29151.1735339
1526,False,7225711.2802,17.9288206563,6.93279913616,4.63094058043e-06,1.0,0.999997684538,0.00153164361733,-4.0402003829,0.050343856521,-2.95989155121,3.71359651574,1.63724551204e-06,1.22920562165,1.36281042019,0.0374267497452,-0.0924458408054,0.00677183068599,-2.62211276183,-4.20507951601,5.80044033161e-05,1.460062393,1.76418110465,0.0540009379924,-0.867372622105,0.0148807882751,-2.64701681684,-0.599852542086,2.21649334855e-06,238.515002012
1527,True,1000000000.0,15.5295903436,18.2430723597,1.44958397216e-05,1.0,0.999992752159,0.00225935166044,-1.11915050863,0.00690996785613,1.88630517937,1.13486904735,0.000171225868436,1.61433765809,2.05093190641,0.02555769398,-0.150821692906,0.0814814286458,1.30324136958,1.04948739294,4.58011073595e-06,2.75825985548,4.58048482155,0.0351865426712,2.93170155483,0.00418406112067,0.177239530931,-2.82464671719,5.2010013224e-08,29248.822736
1530,True,1000000000.0,14.8850700739,19.2011046736,1.42957606311e-05,1.0,0.999992852196,0.0107468491629,-4.44713955323,0.0463146810802,-2.59179260211,-0.664604961425,0.000131263305425,1.54290463829,1.91635966548,0.00914575975467,0.761058706513,0.0553641812943,-0.112365802321,1.67243648487,0.000178136080093,2.93221101953,5.02021774145,0.0286859336814,0.120607289573,0.0067387374227,-2.88224691028,-4.02239642694,6.26384485966e-07,29164.188863
1531,False,12243.51,7.06150736843,10.072937339,2.74827431136e-05,1.0,0.999986258912,0.00175141305742,-3.05356354389,0.00503434443416,-1.00360781996,3.01490717575,2.65235810568e-06,1.15236359687,1.23702293593,0.0593056485636,-4.41877583549,0.0883522231828,-3.06582793112,-1.52830861842,0.000254318733822,1.66404543384,2.14627817852,0.00382870064132,-1.54800771882,0.00141699678919,-0.249067840617,1.90870422314,5.01490820375e-06,0.207732915878
1532,False,230179424.568,7.38773888102,17.9672494763,1.42774561035e-05,1.0,0.999992861348,0.00426212461049,-2.95820450489,0.0228989830644,-1.2304669774,2.25705530559,2.71568764372e-06,1.13169290033,1.20389662525,0.00366110842117,-0.892083326078,0.0235001645765,0.136559437083,-1.03846501923,5.07686294876e-05,1.66287723209,2.14425073089,0.00352286118966,0.849100738313,0.0703325478163,1.89192644491,0.664796722891,0.000390734211136,3775.29677606
1534,False,2269.17,1.0818686661,14.5559210597,9.50330686234e-07,1.0,0.999999524835,0.00124096804355,-1.59527442287,0.0108394870644,-1.71446788951,2.87827349244,3.03189858464e-06,1.01188984549,1.01788565009,0.0011610316742,-0.171650644015,0.00561329810748,-2.5183379079,-0.00977765281067,1.93356425967e-05,1.29963317174,1.48158345045,0.00241143600206,2.40009959574,0.00870309652946,0.153924605941,-1.73364841565,1.8023616494e-07,0.0477869510651
1536,False,5479733.60309,8.76640094702,11.3686909529,9.53885582788e-06,1.0,0.999995230606,0.0265414507982,-3.37361307855,0.00704014417289,-0.691900094918,0.0591364076255,2.65625703747e-06,1.13990809818,1.21703231636,0.00100695829156,-1.30882925802,0.00198226115749,0.247942352589,-0.312324982622,0.000323377880895,1.75834335436,2.33121683121,0.00114124878855,5.0013287275,0.0886132094192,3.04881552075,-1.97652355218,5.20740663034e-06,104.748315096
1538,True,1000000000.0,12.6848337018,7.90324607946,1.53824866731e-06,1.0,0.999999230877,0.00300295283742,0.341714834642,0.0977892396477,-2.22404823156,-4.55151894923,0.000223040466621,1.53460607652,1.90084458132,0.00211627057932,-2.98966610644,0.00387623020485,-2.13023042514,-2.14901401047,9.62699937187e-06,2.05182438126,2.93872825091,0.0057475973874,3.42846565934,0.00257238092116,0.736530172962,-2.37243364998,1.92761753798e-07,29798.15465
1539,True,1000000000.0,1.03634889649,3.50518997493,0.000441590248706,1.0,0.999779277974,0.00519712607284,-2.23127990506,0.0204239774254,0.233467904867,1.30900069133,6.61673253959e-07,1.05474638922,1.08299401958,0.00308596714045,-1.28578911056,0.00260986558998,-0.595298099291,2.85208897028,3.45385251586e-07,1.0804407267,1.12280757,0.00181526368175,-4.27819279964,0.0459879766627,-1.19047514833,1.87774675513,0.00242600378146,26906.553467
1540,False,1131588.81029,9.02242756293,11.3371986647,0.000787942871133,1.0,0.999606261232,0.201645080214,-1.48857435331,0.072759608822,0.711391957577,2.54177283804,0.000985406894037,1.75720670858,2.32728484777,0.0120932829867,-3.06787098354,0.0214190082524,-1.18821002155,0.298634707935,1.10520706561e-06,3.13226886645,5.53864556424,0.00447434933863,0.556957636679,0.0510108222965,-1.33935567724,-2.94343051783,0.000922317400171,34.9330580235
1541,True,1000000000.0,19.0663932199,16.4200552199,4.34419928836e-06,1.0,0.999997827907,0.0178778868041,-1.66260567353,0.0185332278115,-1.29367434068,-2.41055122562,1.50835969583e-06,1.23823746564,1.37785856359,0.00395153345277,0.319987142002,0.00837166399256,-0.791948342518,-2.10176563733,0.000564002208288,2.40402223536,3.72635316892,0.0279655951031,-4.63938824261,0.00120170847731,-1.72852041034,2.13856157756,1.20422194402e-07,30319.105401
1542,False,2175051.95856,9.26714824458,18.8128801529,2.42257747822e-06,1.0,0.999998788713,0.062764425678,-0.959153456499,0.0216638906399,-2.4096376447,-3.72592492362,8.73800361396e-06,1.1435934493,1.22293976017,0.00182992877082,-1.61006329462,0.0105545427502,-1.08040227461,-1.99949744061,4.44390445906e-06,1.49597456191,1.829712793,0.00182075285345,-1.05453735477,0.0368519902658,0.157935984719,-0.133929114895,3.63928085708e-05,42.6449580193
1543,True,1000000000.0,19.1430753167,7.38920591219,1.26140502673e-06,1.0,0.999999369298,0.00147624435874,-0.0307906469204,0.0752202246965,-2.38622127785,-4.48379467751,0.000877031724735,2.27111385253,3.42111540186,0.00125446600961,4.42718507282,0.00104493441928,2.32419499386,0.838360876844,1.43832605161e-06,3.38550736984,6.22651011621,0.0150876542327,-2.62395080743,0.00694012732935,-1.25337080041,3.61377766384,1.519065377e-08,28629.196141
1544,True,1000000000.0,16.599716069,18.044335135,2.68043019357e-05,1.0,0.999986598118,0.00147840387241,0.840652877527,0.0328816708927,-2.25248162337,-6.05195746264,7.0492134211e-05,1.52936987002,1.8912444575,0.0127476050795,-2.07315624421,0.00332895155688,0.629387656007,2.84246573217,3.25796542016e-05,2.42650858832,3.77958875991,0.0273699818487,-0.149585450207,0.00943125545371,-2.30863747215,-1.43803780438,1.4797668599e-06,18856.6776352
1545,True,1000000000.0,10.4613919766,9.26766372344,4.34584902508e-05,1.0,0.999978271463,0.0161484677885,2.51985720314,0.0039759365749,-0.445868342702,-0.450396213246,0.000390200997497,1.54903328492,1.92751149684,0.0168892421298,-0.932170603278,0.00302486734212,-0.854547783035,0.0519521943536,7.53017096964e-06,2.28104911677,3.44434125309,0.124452478516,0.0993793181059,0.0704688190271,0.0220988888784,-1.99584378857,4.34115676114e-06,16493.8441248
1546,True,1000000000.0,9.05616854163,14.3514905799,3.18484962492e-07,1.0,0.999999840758,0.0139369477982,-0.184022880311,0.0363782130791,-1.62042321591,-0.901317869157,4.15391663814e-05,1.21801967953,1.34422623994,0.00108530395232,-0.183353094354,0.00483991694105,0.743306985892,-1.24079965896,0.000393579186467,2.13645102578,3.12208612678,0.0573882200292,-0.592604570604,0.0251202596443,1.78601790441,1.26837380591,4.80622905614e-07,30471.6164629
1547,True,1000000000.0,12.5451615596,4.62023117855,2.70273691985e-06,1.0,0.999998648634,0.026640860227,2.0204476055,0.026185887546,1.22916504889,-1.05972708249,7.60018092526e-05,1.37276555933,1.60833855312,0.0323432109928,2.48078306101,0.0584559221889,3.04359166612,-0.118242388645,1.1445009678e-06,1.55997369409,1.94831230771,0.0426930269638,0.383233452707,0.00531667385816,1.86818776363,3.22606607142,4.75046067127e-05,15880.8470099
1548,True,1000000000.0,6.09863202688,17.0793964219,1.00637165255e-05,1.0,0.99999496818,0.00244636449838,5.20994522545,0.0210548081012,2.88591040878,-0.95535996165,3.40912762116e-05,1.14945781121,1.232338356,0.00154885332861,3.92869560597,0.00128624956565,2.86080290528,0.723693153592,1.44568364292e-06,1.59698410873,2.01809213586,0.00442011928185,2.4135360739,0.0193484420037,0.441028538184,-3.00823705597,2.09116309858e-08,16485.213912
1549,False,650869.650056,17.5256730203,1.66951220442,0.000100043449798,1.0,0.999949982028,0.00270925453152,-0.150853202099,0.0733963695081,2.32034743645,-0.227978645618,8.06930245681e-07,1.56562265956,1.9588841364,0.00126010315146,1.08457018056,0.0180365040349,0.264903091277,0.309292518769,0.000720398362032,1.72814855966,2.27087564138,0.00736140194755,4.01640435315,0.00271962924486,2.01587175056,-4.18025834877,0.061395543025,20.969465971
1550,False,64423.3499982,8.67059977185,6.72885254554,2.09287366612e-06,1.0,0.999998953565,0.0150653801887,0.80782374638,0.00246187276255,0.88869680505,3.06784754369,9.61103672477e-07,1.08722292739,1.13364542629,0.016636862903,3.05235725776,0.00947894874967,2.36288093342,-1.33203782532,9.29528238737e-06,1.19743199173,1.31030863753,0.00258720306597,0.580429306217,0.00632127335526,-0.491807428381,-0.299582473825,3.77151539197e-05,2.13654708862
1551,True,1000000000.0,10.5910193365,16.012117962,1.19376746755e-06,1.0,0.999999403117,0.00360245134304,3.47998476356,0.034942394938,2.85844709809,-1.88353784303,1.03714710094e-06,1.09595294806,1.14732743712,0.00125722475378,3.73929859112,0.0567868647283,2.9216426384,-2.26240975151,9.5516690848e-07,1.2490568297,1.39595881586,0.0023753054905,3.06533679624,0.0631306681381,3.03654601162,-1.94970026728,5.01434967634e-07,26007.4767311
1552,False,1415.07,7.65686027563,3.14980033742,2.12661582868e-05,1.0,0.99998936709,0.00162714879967,-0.644618338857,0.0187700730778,-2.86921127465,-5.21905365861,3.48494176273e-05,1.20325353703,1.31984683549,0.001286034821,2.67908538225,0.00954743479003,2.50777708052,-0.59123328412,4.50135548745e-06,1.29263569664,1.46960646915,0.0104085598966,-0.137724393428,0.0131180843151,1.99236992386,0.654542596037,0.0221458061756,0.0282070636749
1553,False,112722.929996,16.8744223243,10.8065423008,1.51875977452e-06,1.0,0.999999240621,0.00269277567889,-3.8445940597,0.0168051349091,-1.52802225158,2.68233400441,7.50872403916e-06,1.24361876398,1.38684823754,0.0453560978919,-3.31988080804,0.00226107119175,-1.34929009031,0.548402866638,0.000704198655594,2.07557553762,2.98918638451,0.0547885786984,3.60062417109,0.0490685040158,2.46086357524,-3.07070784508,1.27545491536e-06,1.91313290596
1554,False,10820.97,5.0350497097,18.9501800636,9.11482728763e-07,1.0,0.999999544259,0.06053900842,-1.55151399124,0.00320989851124,0.614861549005,4.02420921709,0.000890876655611,1.33603453122,1.54359357277,0.059755242204,1.65126656825,0.00378811884008,1.20337811169,2.64017970793,4.38210663588e-06,3.02792976085,5.26652537605,0.00347981032409,1.12655883463,0.0795408961295,1.28821583775,0.820127104833,8.61482947799e-05,0.202694892883
1556,True,1000000000.0,9.20044112017,5.11260635865,3.17162955526e-05,1.0,0.999984142229,0.0206277636343,1.22123071872,0.0219932238859,-1.28401737149,0.568411498256,0.000448431834138,1.49952816395,1.83580987964,0.00623029860086,1.4040019604,0.0130569815699,2.07919183201,-2.34791011429,2.79234098017e-06,1.90724065572,2.63331855824,0.0221614390391,1.05428073566,0.00224030475321,2.69901226114,3.60105762927,3.19576178486e-07,16467.822984
1559,False,10915.38,16.72398684,6.48931572528,5.06680670906e-07,1.0,0.99999974666,0.0588185600871,-1.97450285889,0.00258657160702,-3.07985047682,-3.7716813906,1.47577115473e-06,1.14566893546,1.22627613308,0.0159469759487,-2.68099831425,0.0368638308326,-1.21090893727,3.11389567927,0.000164022054008,1.42868758477,1.70753597251,0.0534728584586,4.77707254397,0.00595685060506,2.74210121425,-0.284322138885,3.52244406273e-05,0.205265045166
1560,False,392624.819986,15.6552029142,5.27393894996,2.03942556545e-06,1.0,0.999998980289,0.0711653195192,-2.19134014837,0.00415549261512,-0.984791095685,0.178121357912,1.80602525049e-06,1.17005942377,1.26564248038,0.00717030191197,1.3585258323,0.00626745079811,0.498114237118,-0.835601741582,0.000477353914836,1.50486763407,1.8456229698,0.00232675427813,-1.29868342985,0.00311065130324,-3.08089146245,0.601790249266,1.25101071719e-06,6.56280493736
1561,True,1000000000.0,11.6408635473,13.2765532008,6.11467000723e-07,1.0,0.999999694267,0.0195448999033,-0.662666821416,0.00109813918035,-0.566280174155,2.13854309972,0.000165298020341,1.44350840442,1.73417512085,0.00332145614161,-2.19757124284,0.0415285445709,-0.0857405775362,4.04860000647,7.45154103322e-05,2.26908126154,3.41761291893,0.00928630721614,1.41238529882,0.0233771614161,-1.66384219208,-4.54044646831,1.12744649795e-07,16698.9976599
1562,True,1000000000.0,8.39177842185,16.4541544569,0.000943283803218,1.0,0.999528691505,0.0268300334336,-0.520537953042,0.0550043516365,-0.96084105545,-3.28564807912,0.00050440167326,1.65822089149,2.13377901675,0.118905954677,2.00099550753,0.060844987587,2.95701325744,-0.0353960010529,9.73624782286e-05,3.25539761119,5.86909064088,0.0142882114241,5.43055150838,0.0101421982649,2.43792775241,-2.74660724626,0.000919484601818,16434.4363949
1563,True,1000000000.0,8.1863461741,8.44386866191,0.000687016720191,1.0,0.999656668536,0.0010350357463,2.77959662817,0.0433306939913,1.03386426177,0.693849059466,0.000178143109052,1.54085618787,1.91185686271,0.00285006427341,2.79107066405,0.0203017841719,2.56678203377,1.44909213675,1.98298062007e-06,2.05033019519,2.9345904191,0.00502614523835,1.4667037969,0.0551535232677,0.719404952071,-2.16972321105,1.6006710488e-06,28472.696367
1564,True,1000000000.0,8.42179216332,19.5133209065,3.22117117772e-05,1.0,0.999983894533,0.0542581644835,-5.15854765276,0.00240289554367,-2.22804082832,5.36231049533,0.00039839817357,1.44095279504,1.7293430187,0.0216203147135,5.22873023059,0.0222165136938,2.50644720386,-0.756028766207,5.70825691534e-07,2.87617861713,4.87674638027,0.00954565528946,1.2532684656,0.0757541024008,2.21408852537,1.20827780926,2.11568243021e-07,30462.1354079
1565,False,19852.0199999,14.3705497434,5.44478998806,1.83725236658e-06,1.0,0.999999081375,0.0029373380862,-1.75800264753,0.00255254609428,-0.30512811069,3.21638709887,8.40260999527e-07,1.13835988103,1.21455948795,0.0241444182419,-3.63566772271,0.0880888840161,-3.06111279938,2.36314285774,4.58942853494e-06,1.21389437008,1.33742601863,0.0139939811512,1.6664836521,0.00167155496958,-1.1835233911,-5.19145442149,0.000167575307784,0.685810089111
1566,False,90409497.3203,19.1361359309,19.8308147254,1.53191989223e-05,1.0,0.999992340489,0.101958874814,0.92229676926,0.00673446460429,2.98497653891,1.24058773401,1.28573897062e-06,1.33850070761,1.54854668198,0.0108912984404,-1.87321080986,0.00365565551726,-0.0064622884153,0.10039328576,1.39737062721e-05,1.79499111835,2.40484348349,0.00459355565302,1.16232837075,0.037461517305,-1.19698346512,-3.83501571294,4.09727089793e-05,2868.32057405
